book_id,book_title,language,speaker_id,section_id,section_number,section_title,playtime,audio_link,file_id
17150,Rover Vol. 01 No. 25,English,7170,551346,1,"The Pool of Bethesda, by Seba Smith",118,https://www.archive.org/download/rover_01_25_2110_librivox/rover0125_01_various.mp3,rover0125_01_various
17151,Old House,English,16168,551362,1,I,1914,https://www.archive.org/download/old_house_2203_librivox/oldhouse_01_tormay.mp3,oldhouse_01_tormay
17152,Once A Week (Version 2),English,5789,551383,1,"Chapter 1, Part 1",1492,https://www.archive.org/download/once_a_week_ver2_2110_librivox/onceaweekver2_01_milne.mp3,onceaweekver2_01_milne
17153,Scottish Reminiscences,English,13415,551399,1,Preface,222,https://www.archive.org/download/scottish_reminisces_2202_librivox/scottishreminisces_00_geikie.mp3,scottishreminisces_00_geikie
17154,True Stories of Wonderful Deeds (Version 2),English,13123,551415,1,The Royal Oak,278,https://www.archive.org/download/truestories_wonderfuldeeds_2205_librivox/truestoriesofwonderfuldeeds_01_anonymous.mp3,truestoriesofwonderfuldeeds_01_anonymous
17155,Piano Tuning: A Simple and Accurate Method for Amateurs,English,16205,551453,1,Preface,305,https://www.archive.org/download/piano_tuning_2111_librivox/pianotuning_00_fischer.mp3,pianotuning_00_fischer
17156,Life and Glories of St. Joseph,English,16368,551471,1,Preface,672,https://www.archive.org/download/thelifeandgloriesofstjoseph_2402_librivox/stjoseph_00_thompson.mp3,stjoseph_00_thompson
17157,Rescue,English,15664,551525,1,Author’s note,525,https://www.archive.org/download/the_rescue_2110_librivox/rescue_01_conrad.mp3,rescue_01_conrad
17158,Kari the Elephant (Version 2),English,16699,551568,1,Bringing Up Kari,1151,https://www.archive.org/download/karitheelephant_2112_librivox/karitheelephant_01_mukerji.mp3,karitheelephant_01_mukerji
17159,Seven Lively Arts,English,16205,551579,2,An Imaginary Conversation,990,https://www.archive.org/download/seven_lively_arts_2202_librivox/sevenlivelyarts_02_seldes.mp3,sevenlivelyarts_02_seldes
17160,"Short Nonfiction Collection, Vol. 087",English,3003,551611,1,After Icebergs with the Painter Frederic Edwin Church (1861),1503,https://www.archive.org/download/snf087_2110_librivox/snf087_aftericebergs_noble_sa.mp3,snf087_aftericebergs_noble_sa
17162,Short Poetry Collection 221,English,3374,551713,1,The Answer of the Suffragist,120,https://www.archive.org/download/spc221_2111_librivox/spc221_1answerofsufferagist_cc.mp3,spc221_1answerofsufferagist_cc
17163,John Brown,English,11528,551732,1,Africa and America,553,https://www.archive.org/download/johnbrown_2112_librivox/johnbrown_01_dubois.mp3,johnbrown_01_dubois
17165,3 Weird SF Stories by Fritz Leiber,English,5717,551798,1,Pipe Dream,2175,https://www.archive.org/download/3weirdsfstoriesbyfritzleiber_2110_librivox/3byFritzleiber_01_leiber.mp3,3byFritzleiber_01_leiber
17166,"Health, Disease, and Everything in Between",English,16737,551812,1,To Disease,71,https://www.archive.org/download/healthdisease_2208_librivox/healthdiseasepoems_01_various.mp3,healthdiseasepoems_01_various
17168,Buddenbrooks,English,3699,551831,1,"Part 1, chapter 1",996,https://www.archive.org/download/buddenbrooks_bp_2204_librivox/buddenbrooks_001_mann.mp3,buddenbrooks_001_mann
17169,Mystery Of Choice,English,16502,551931,1,Dedication & Introduction,205,https://www.archive.org/download/mystery_of_choice_2203_librivox/mysteryofchoice_00_chambers.mp3,mysteryofchoice_00_chambers
17170,Soldier's Diary,English,6454,551972,1,Preface and Kipling Verse,253,https://www.archive.org/download/a_soldiers_diary_2110_librivox/soldiersdiary_00_scott.mp3,soldiersdiary_00_scott
17171,Indian Summer,English,16696,551980,1,Indian Summer - Read by AC,55,https://www.archive.org/download/indiansummer_2110.poem_librivox/indiansummer_campbell_ac.mp3,indiansummer_campbell_ac
17172,Captain Salt in Oz (Version 2),English,5717,552002,1,Sail Ho!,1145,https://www.archive.org/download/captain_salt_in_oz_2111_librivox/captainsaltinoz_01_baum.mp3,captainsaltinoz_01_baum
17173,International Harvester Refrigerator Recipes,English,8425,552023,1,Preface,113,https://www.archive.org/download/refrigeratorrecipes_2110_librivox/refrigeratorrecipes_00_harding.mp3,refrigeratorrecipes_00_harding
17174,"Children's Short Works, Vol. 048",English,17053,552045,1,Baseball ABC,186,https://www.archive.org/download/childrensshortworks048_2202_librivox/csw048_baseballabcs_kml.mp3,csw048_baseballabcs_kml
17176,Bible (YLT) NT 11: Epistle to the Philippians,English,9653,552078,1,Chapter 1,381,https://www.archive.org/download/philippians_ylt_2110_librivox/philippians_01_ylt.mp3,philippians_01_ylt
17177,Myths and Legends Around the World - Collection 12,English,16743,552089,1,The White Hare and the Crocodiles - Japanese,708,https://www.archive.org/download/mlaw12_2111_librivox/mlaw12_01_various.mp3,mlaw12_01_various
17179,"Track of the ""Typhoon""",English,16193,552107,1,Preface,597,https://www.archive.org/download/tracktyphoon_2202_librivox/tracktyphoon_00_nutting.mp3,tracktyphoon_00_nutting
17181,Rossini,English,16368,552149,1,Preface and Introduction,189,https://www.archive.org/download/rossini_2111_librivox/rossini_00_bevan.mp3,rossini_00_bevan
17182,Billy Whiskers at the Circus,English,16205,552155,1,Billy First Hears of the Circus,632,https://www.archive.org/download/billy_whiskers_2111_librivox/billywhiskers_01_montgomery.mp3,billywhiskers_01_montgomery
17183,Stratagems and Conspiracies to Defraud Life Insurance Companies: An Authentic Record of Remarkable Cases,English,4174,552171,1,Preface,339,https://www.archive.org/download/stratagems_defraud_life_insurance_2203_librivox/stratagems_00_lewis.mp3,stratagems_00_lewis
17184,Ashtabula Disaster,English,14499,552265,1,Preface,642,https://www.archive.org/download/ashtabula_disaster_2209_librivox/ashtabuladisaster_00_peet.mp3,ashtabuladisaster_00_peet
17185,Cosmic Courtship,English,16409,552294,1,Miriam's Visitor,1182,https://www.archive.org/download/cosmiccourtship_2401_librivox/cosmiccourtship_01_hawthorne.mp3,cosmiccourtship_01_hawthorne
17186,Gold of the Gods,English,16299,552327,1,The Peruvian Dagger,1256,https://www.archive.org/download/goldofgods_2201_librivox/goldofthegods_01_reeve.mp3,goldofthegods_01_reeve
17187,Irish Land Question,English,16717,552352,1,Mr. Justice Fitzgerald speaks truth,788,https://www.archive.org/download/irish_land_question_2208_librivox/irishlandquestion_01_george.mp3,irishlandquestion_01_george
17190,Our Atomic World: The Story of Atomic Energy,English,8425,552439,1,Introduction,145,https://www.archive.org/download/our_atomic_world_2110_librivox/atomicworld_01_craven.mp3,atomicworld_01_craven
17191,Sally on the Rocks,English,11463,552463,1,"The new bank manager is a bachelor, and simply rolling",1710,https://www.archive.org/download/sallyontherocks_2201_librivox/sallyontherocks_01_boggs.mp3,sallyontherocks_01_boggs
17192,Rover Vol. 01 No. 26,English,7170,552496,1,"The Water, by Elizabeth Oakes Smith",192,https://www.archive.org/download/rover_01_26_2111_librivox/rover0126_01_various.mp3,rover0126_01_various
17193,Short Ghost and Horror Collection 056,English,16751,552515,1,The Black Cat,1628,https://www.archive.org/download/ghohor056_2110_librivox/ghohor056_blackcat_poe_md.mp3,ghohor056_blackcat_poe_md
17194,Low Tide on Grand Pré: A Book of Lyrics,English,8576,552531,1,Low Tide on Grand Pré,188,https://www.archive.org/download/low_tide_on_grand_pre_2112_librivox/lowtideongrandpre_01_carman.mp3,lowtideongrandpre_01_carman
17195,Federalist Papers (version 2),English,204,552559,1,General Introduction,754,https://www.archive.org/download/federalistpapers_2202_librivox/federalistpapers_01_madison.mp3,federalistpapers_01_madison
17196,"Lives of the Queens of England, Volume 10",English,3681,552644,1,"Mary Beatrice of Modena, Ch IX pt 1",2340,https://www.archive.org/download/queens_of_england_10_amb_2204_librivox/queensofengland10_01_strickland.mp3,queensofengland10_01_strickland
17197,Outdoor Girls at Ocean View,English,16573,552672,1,Anticipations,854,https://www.archive.org/download/oceanview_2204_librivox/oceanview_01_hope.mp3,oceanview_01_hope
17198,Yellow Butterflies,English,8138,552700,1,Part 1,956,https://www.archive.org/download/yellow_butterflies_ls_2110_librivox/yellowbutterflies_01_andrews.mp3,yellowbutterflies_01_andrews
17200,Money and Trade Considered,English,15977,552731,1,Chapter I,889,https://www.archive.org/download/money_and_trade_considered_2111_librivox/moneyandtrade_01_law.mp3,moneyandtrade_01_law
17204,Old Mortality,English,7879,552832,1,Volume 1 Chapter 1,2011,https://www.archive.org/download/old_mortality_2202_librivox/oldmortality_01_scott.mp3,oldmortality_01_scott
17205,Pauline,English,3157,552876,1,The Twenty-first of June,1218,https://www.archive.org/download/pauline_2202_librivox/pauline_01_pansy.mp3,pauline_01_pansy
17206,"Antietam National Battlefield, Maryland",English,6454,552904,1,Part 1: Introduction; Across The Potomac; Lee Divides His Forces; The Lost Order; Fighting For Time At South Mountain; Harpers Ferry Surrenders; Lee Takes A Stand On Sharpsburg Ridge; McClellan Concentrates At The Antietam,1701,https://www.archive.org/download/antietam_national_battlefield_2110_librivox/antietambattle_01_tilberg.mp3,antietambattle_01_tilberg
17207,National Geographic Magazine Vol. 10 - 05. May 1899,English,8425,552907,1,The Redwood Forest of the Pacific Coast,1053,https://www.archive.org/download/ngm10_05_2110_librivox/ngm10_05_01.mp3,ngm10_05_01
17208,Woman and Labour,English,16525,552916,1,Dedication and Introduction,1896,https://www.archive.org/download/womanandlabour_2211_librivox/womanandlabour_00_schreiner.mp3,womanandlabour_00_schreiner
17210,"Like One Who, Doomed",English,16696,552944,1,"Like One Who, Doomed - Read by AC",68,https://www.archive.org/download/like_one_who_doomed_2110.poem_librivox/doomed_moore_ac.mp3,doomed_moore_ac
17214,Magician Among the Spirits,English,13055,553042,1,Introduction and Preface,1429,https://www.archive.org/download/magicianamongspirits_2112_librivox/magicianamongspirits_00_houdini.mp3,magicianamongspirits_00_houdini
17215,Lost Valley,English,16018,553059,1,I,291,https://www.archive.org/download/lost_valley_2111_librivox/lostvalley_01_blackwood.mp3,lostvalley_01_blackwood
17216,Indians in Wisconsin's History,English,16619,553074,1,Wisconsin's Indians Before the Coming of the White Man,954,https://www.archive.org/download/indians_in_wisconsins_2111_librivox/indiansinwisconsins_01_douglass.mp3,indiansinwisconsins_01_douglass
17217,"Gettysburg National Military Park, Pennsylvania",English,6454,553080,1,Part 1 - Introducion Spring 1863; The Battle Of Oak Ridge,536,https://www.archive.org/download/gettysburg_national_military_park_2110_librivox/gettysburgnational_01_tilberg.mp3,gettysburgnational_01_tilberg
17219,Heart of Darkness (version 4),English,15664,553132,1,Chapter I Part 1,2881,https://www.archive.org/download/heart_of_darkness_ver4_2110_librivox/heartofdarkness4_01_conrad.mp3,heartofdarkness4_01_conrad
17220,Lover in Hell,English,16798,553144,1,The Lover in Hell - Read by AJG,317,https://www.archive.org/download/the_lover_in_hell_2110.poem_librivox/loverinhell_benet_ajg.mp3,loverinhell_benet_ajg
17221,Professor's House,English,15933,553163,1,"Book One, The Family, I",1896,https://www.archive.org/download/professorshouse_2201_librivox/professorshouse_01_cather.mp3,professorshouse_01_cather
17222,Bagpipers,English,8799,553197,1,Dedication,290,https://www.archive.org/download/bagpipers_2203_librivox/bagpipers_00_sand.mp3,bagpipers_00_sand
17225,Witchcraft of New England Explained by Modern Spiritualism,English,16502,553327,1,"Preface, References, & Explanatory Note",1655,https://www.archive.org/download/witchcraft_of_new_england_2206_librivox/witchcraftofnewengland_00_putnam.mp3,witchcraftofnewengland_00_putnam
17226,Knave of Diamonds,English,15808,553398,1,Dedication,61,https://www.archive.org/download/knaveofdiamonds_2409_librivox/knaveofdiamonds_01_dell.mp3,knaveofdiamonds_01_dell
17227,Betty Gordon at Bramble Farm,English,16615,553457,1,Chapter I. Waiting For Word,737,https://www.archive.org/download/betty_gordon_at_bramble_farm_2203_librivox/bettygordon_01_emerson.mp3,bettygordon_01_emerson
17228,Perfect Tribute,English,8138,553488,1,Part 1,959,https://www.archive.org/download/perfect_tribute_ls_2110_librivox/perfecttribute_01_andrews.mp3,perfecttribute_01_andrews
17229,Madame Bovary (Version 2),English,15664,553497,1,"Part I, Chapter 1",1324,https://www.archive.org/download/madame_bovary_ver2_2111_librivox/madamebovary_01_flaubert.mp3,madamebovary_01_flaubert
17230,We Were There at the Normandy Invasion,English,12980,553536,1,Dangerous Business,871,https://www.archive.org/download/normandyinvasion_2201_librivox/normandyinvasion_01_knight.mp3,normandyinvasion_01_knight
17231,"Last Man, Volume I",English,8591,553557,1,Introduction,812,https://www.archive.org/download/lastman_vol1_2202_librivox/lastman1_00_shelley.mp3,lastman1_00_shelley
17232,London Labour and the London Poor Volume IV,English,11884,553574,1,Advertisement,283,https://www.archive.org/download/london_labour_poor_vol_iv_2209_librivox/londonlabour4_001_mayhew.mp3,londonlabour4_001_mayhew
17233,Joan Haste,English,16525,553694,1,Joan Haste,1224,https://www.archive.org/download/joan_haste_2305_librivox/joanhaste_01_haggard.mp3,joanhaste_01_haggard
17236,Art of Music - Volume 02: Classicism and Romanticism,English,16619,553812,1,Introduction,563,https://www.archive.org/download/artofmusic2_2204_librivox/artofmusic2_00_tnsm.mp3,artofmusic2_00_tnsm
17237,Andersonville: A Story of Rebel Military Prisons,English,11722,553856,1,Introduction and Preface,1564,https://www.archive.org/download/andersonville_a_story_2309_librivox/andersonvilleastory_00_mcelroy.mp3,andersonvilleastory_00_mcelroy
17238,"Great Men and Famous Women, Vol. 3",English,36,553941,1,Moses by Henry George,2410,https://www.archive.org/download/great_men_and_famous_women_vol_3_2207_librivox/greatmenfamouswomen3_01_horne.mp3,greatmenfamouswomen3_01_horne
17239,No Man's Land,English,14831,556046,1,Preface,105,https://www.archive.org/download/nomansland_2112_librivox/nomansland_01_mcneile.mp3,nomansland_01_mcneile
17240,Nine Sci-fi Stories by Poul Anderson,English,6399,553998,1,"Industrial Revolution, Part One",1040,https://www.archive.org/download/ninesci-fistoriesbypoulanderson_2207_librivox/eightscifistoriesbypoulanderson_01_anderson.mp3,eightscifistoriesbypoulanderson_01_anderson
17241,Hallowe'en,English,16016,554041,1,Hallowe'en - Read by AB,136,https://www.archive.org/download/halloween_2110.poem_librivox/halloween_bangs_ab.mp3,halloween_bangs_ab
17243,"Two Essays On Military History, Strategy, and Tactics: Mountain Warfare (1909) And Naval Strategy (1917)",English,6454,554080,1,Mountain Warfare: Some principles of frontier mountain warfare; General considerations; Some strength and organization of columns; Marches and protection,1593,https://www.archive.org/download/two_essays_on_military_history_2111_librivox/twoessaysmilitary_01_various.mp3,twoessaysmilitary_01_various
17245,Grandma's Recipes for Mother and Daughter,English,8425,554134,1,Molasses,269,https://www.archive.org/download/grandmasrecipes_2111_librivox/grandmasrecipes_01_amc.mp3,grandmasrecipes_01_amc
17246,Anecdotes of the Habits and Instinct of Animals,English,15806,566066,1,Preface,160,https://www.archive.org/download/anecdotes_2203_librivox/anecdotes_00_lee.mp3,anecdotes_00_lee
17247,"History of Rome, volume 1",English,8722,554177,1,Introduction by the translator,1582,https://www.archive.org/download/history_of_rome_volume_1_2205_librivox/historyofrome1_00_livy.mp3,historyofrome1_00_livy
17248,"Frontier Humor in Verse, Prose and Picture",English,8425,554218,1,Publisher's Preface,87,https://www.archive.org/download/frontierhumorinverse_2202_librivox/frontierhumor_00_cox.mp3,frontierhumor_00_cox
17250,Tale of Mrs. Ladybug (Version 2),English,36,554332,1,The Polka Dot Lady,260,https://www.archive.org/download/thetaleofmrsladybugversion2_2201_librivox/taleofmrsladybug_01_bailey.mp3,taleofmrsladybug_01_bailey
